brand,model,desc,base,shape,price,p,lm_prc,lm,eff,eq,color,cri,angle,flicker,rating,war,hash_id,color_from_desc,lm_from_desc,w_from_desc
Eurolamp,LED-A60-12273(D),3000K 1200lm 12W M,E27,Bulb,192.0,10.2,77.0,929.0,91,85.0,3002.0,81,171.0,0.0,4.0,60.0,5531212d0efef09aefb9094d0473f550-3,3000.0,1200.0,12.0
Omra,OMRA-A60-10W-E27-845,4500K 800lm 10W M,E27,Bulb,155.0,8.4,95.0,761.0,91,75.0,4166.0,85,187.0,0.0,4.3,12.0,5531212d0efef09aefb9094d0473f550-4,4500.0,800.0,10.0
Xiaomi,PHILIPS Zhirui 9290019202 Smart Bedside Lamp,300lm 12W M D,no,Lamp,5180.0,8.6,90.0,270.0,31,,,84,,0.0,4.0,,5531212d0efef09aefb9094d0473f550-5,,300.0,12.0
Xiaomi,PHILIPS Zhiyi LED Desk Light,4000K 10.5W M D,no,Lamp,4884.0,10.5,,473.0,45,,4053.0,83,,0.0,4.0,,5531212d0efef09aefb9094d0473f550-6,4000.0,,
LLT,СДО-5-eco 10Вт 24LED,6500K 750lm 10W,no,Flood,164.0,9.5,98.0,738.0,78,70.0,6081.0,80,,100.0,0.8,24.0,5531212d0efef09aefb9094d0473f550-7,6500.0,750.0,10.0
LLT,СДО-5-eco 10Вт 12LED,6500K 750lm 10W,no,Flood,164.0,9.3,79.0,593.0,64,60.0,6013.0,71,,100.0,0.3,24.0,5531212d0efef09aefb9094d0473f550-8,6500.0,750.0,10.0
Uniel,ULO-BL60-9W/NW/K IP54 WHITE,4000K 900lm 9W M,no,Lamp,398.0,9.7,111.0,998.0,103,,4040.0,82,,0.0,4.5,12.0,5531212d0efef09aefb9094d0473f550-9,4000.0,900.0,9.0
Uniel,ULI-E01-10W/NW/K WHITE,4000K 850lm 10W M,no,Lamp,412.0,10.1,121.0,1026.0,102,,4079.0,74,,,3.5,12.0,5531212d0efef09aefb9094d0473f550-10,4000.0,850.0,10.0
Uniel,ULI-E01-7W/NW/K WHITE,4000K 600lm 7W M,no,Lamp,344.0,7.1,114.0,685.0,97,,4167.0,75,,,4.0,12.0,5531212d0efef09aefb9094d0473f550-11,4000.0,600.0,7.0
Osram,Parathom advanced classic b40 dimmable E14 2700K,2700K 470lm 6W M D,E14,Candle,330.0,5.5,105.0,492.0,90,55.0,2756.0,81,160.0,12.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-12,2700.0,470.0,6.0
Feron,25631 LB-63,2700K 930lm 9W F,E27,Bulb,142.0,6.3,84.0,780.0,124,75.0,3257.0,81,282.0,0.0,4.3,24.0,5531212d0efef09aefb9094d0473f550-13,2700.0,930.0,9.0
Jazzway,PLED-DIM C37 7W/CL 2700K E14,2700K 520lm 7W D,E14,Candle,235.0,5.4,88.0,455.0,85,50.0,2999.0,72,144.0,1.0,3.3,24.0,5531212d0efef09aefb9094d0473f550-14,2700.0,520.0,7.0
Alexled,Eco SP004 MR16 K30 W5,3000K 610lm 5W M,GU5.3,Spot,105.0,5.7,67.0,408.0,71,45.0,3093.0,82,100.0,0.0,3.9,12.0,5531212d0efef09aefb9094d0473f550-15,3000.0,610.0,5.0
Alexled,C006 E14 K65 W5N,6500K 720lm 5W,E14,Candle,185.0,4.7,59.0,426.0,91,50.0,6645.0,86,120.0,0.0,3.9,24.0,5531212d0efef09aefb9094d0473f550-16,6500.0,720.0,5.0
Alexled,C006 E14 K30 W5,3000K 720lm 5W,E14,Candle,180.0,4.5,56.0,406.0,90,45.0,3114.0,83,121.0,0.0,3.8,24.0,5531212d0efef09aefb9094d0473f550-17,3000.0,720.0,5.0
Alexled,Eco CE005 E14 K65 W6,6500K 610lm 6W M,E14,Candle,105.0,6.1,83.0,504.0,83,55.0,6197.0,83,225.0,0.0,4.2,12.0,5531212d0efef09aefb9094d0473f550-18,6500.0,610.0,6.0
Alexled,Eco GE001 E14 K30 W6,3000K 540lm 6W M,E14,G45,110.0,6.4,90.0,488.0,77,55.0,3152.0,82,195.0,0.0,4.4,12.0,5531212d0efef09aefb9094d0473f550-19,3000.0,540.0,6.0
Alexled,Eco CE005 E27 K30 W6,3000K 540lm 6W M,E27,Candle,105.0,6.5,86.0,463.0,71,50.0,3118.0,82,226.0,0.0,4.3,12.0,5531212d0efef09aefb9094d0473f550-20,3000.0,540.0,6.0
Alexled,Eco GE001 E27 K65 W6,6500K 610lm 6W M,E27,G45,110.0,6.6,87.0,529.0,80,55.0,6596.0,85,195.0,0.0,4.3,12.0,5531212d0efef09aefb9094d0473f550-21,6500.0,610.0,6.0
Alexled,10016 Груша Е27 K65 W10 100,6500K 1360lm 10W M,E27,Bulb,200.0,9.1,69.0,941.0,104,85.0,6167.0,83,219.0,0.0,3.9,24.0,5531212d0efef09aefb9094d0473f550-22,6500.0,1360.0,10.0
Alexled,Eco BE010 E27 K65 W10,6500K 940lm 10W M,E27,Bulb,120.0,9.6,98.0,919.0,96,85.0,6375.0,84,211.0,0.0,4.5,12.0,5531212d0efef09aefb9094d0473f550-23,6500.0,940.0,10.0
Alexled,Eco BE010 E27 K30 W10,3000K 850lm 10W M,E27,Bulb,120.0,10.6,100.0,854.0,81,80.0,3089.0,82,173.0,0.0,4.5,12.0,5531212d0efef09aefb9094d0473f550-24,3000.0,850.0,10.0
Alexled,Eco BE010 E27 K65 W13,6500K 1240lm 13W M,E27,Bulb,140.0,12.1,92.0,1137.0,94,95.0,6589.0,83,174.0,0.0,4.4,12.0,5531212d0efef09aefb9094d0473f550-25,6500.0,1240.0,13.0
Alexled,Eco BE010 E27 K30 W13,3000K 1100lm 13W M,E27,Bulb,140.0,13.2,94.0,1033.0,78,90.0,3142.0,82,171.0,0.0,4.4,12.0,5531212d0efef09aefb9094d0473f550-26,3000.0,1100.0,13.0
Alexled,Eco TE001 Е27 К65 W18,6500K 2200lm 18W M,E27,Bulb,250.0,17.4,75.0,1660.0,95,145.0,6205.0,83,172.0,0.0,4.0,12.0,5531212d0efef09aefb9094d0473f550-27,6500.0,2200.0,18.0
Navigator,NLL-GX53-8-230-4K,4000K 640lm 8W M,GX53,Spot,105.0,7.2,103.0,659.0,92,65.0,4142.0,84,105.0,1.0,4.5,24.0,5531212d0efef09aefb9094d0473f550-28,4000.0,640.0,8.0
Navigator,NLL-GX53-8-230-2.7K,2700K 600lm 8W M,GX53,Spot,105.0,7.1,101.0,608.0,86,65.0,2744.0,82,104.0,1.0,4.5,24.0,5531212d0efef09aefb9094d0473f550-29,2700.0,600.0,8.0
Navigator,NLL-R63-5-230-2.7K-E27,2700K 375lm 5W M,E27,R63,83.0,4.6,103.0,386.0,83,55.0,2816.0,82,110.0,1.0,4.5,24.0,5531212d0efef09aefb9094d0473f550-30,2700.0,375.0,5.0
220,86737 R63,4000K 1000lm 10W M,E27,R63,190.0,7.1,52.0,521.0,73,75.0,4102.0,82,123.0,0.0,3.8,24.0,5531212d0efef09aefb9094d0473f550-31,4000.0,1000.0,10.0
Feron,25295 LB-10,2700K 160lm 2W M,E14,Bulb,95.0,1.4,67.0,107.0,78,15.0,2920.0,84,275.0,100.0,0.4,24.0,5531212d0efef09aefb9094d0473f550-32,2700.0,160.0,2.0
Gerhort,115024 7W JCDR GU5.3 3000K,3000K 560lm 7W M,GU5.3,Spot,230.0,5.7,83.0,463.0,82,50.0,2968.0,82,102.0,0.0,4.2,36.0,5531212d0efef09aefb9094d0473f550-33,3000.0,560.0,7.0
Diall,542105 SKU143 1102011543-3,2700K 12V 345lm 5W,GU5.3,Spot,98.0,4.9,121.0,418.0,85,45.0,2786.0,83,36.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-34,2700.0,345.0,5.0
Diall,529267 SKU150 1102010993-3,2700K 12V 400lm 5.3W,GU5.3,Spot,357.0,4.8,123.0,491.0,102,55.0,2738.0,81,85.0,0.0,4.5,,5531212d0efef09aefb9094d0473f550-35,2700.0,400.0,3.0
Diall,529261 SKU146 1102010900,2700K 12V 621lm 8W,GU5.3,Spot,198.0,8.4,113.0,703.0,84,70.0,2685.0,82,33.0,28.0,4.5,,5531212d0efef09aefb9094d0473f550-36,2700.0,621.0,8.0
Diall,542110 SKU148 1102011535-3,2700K 12V 621lm 8.3W D,GU5.3,Spot,148.0,8.0,114.0,711.0,88,70.0,2805.0,81,35.0,37.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-37,2700.0,621.0,3.0
Diall,542085 SKU110 1102022018-3,2700K 144lm 1.7W,GU10,Spot,228.0,1.7,117.0,168.0,98,20.0,2708.0,84,36.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-38,2700.0,144.0,7.0
Diall,542089 SKU114 1102022028-3,4000K 230lm 3.3W,GU10,Spot,247.0,3.3,126.0,290.0,88,35.0,4093.0,84,34.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-39,4000.0,230.0,3.0
Diall,542099 SKU124 1102022000-3,4000K 345lm 5.5W D,GU10,Spot,438.0,5.3,129.0,446.0,84,50.0,4063.0,85,35.0,59.0,1.0,60.0,5531212d0efef09aefb9094d0473f550-40,4000.0,345.0,5.0
Diall,542092 SKU117 1102021992-3,2700K 345lm 4.7W,GU10,Spot,298.0,4.6,122.0,420.0,91,50.0,2784.0,83,35.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-41,2700.0,345.0,7.0
Diall,542102 SKU136 1102022010-3,2700K 430lm 6.5W M,GU10,Spot,158.0,6.5,121.0,519.0,80,55.0,2732.0,82,99.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-42,2700.0,430.0,5.0
Diall,529278 SKU186 1102090033,2700K 250lm 3.5W M,E14,R50,148.0,3.3,96.0,241.0,73,40.0,2760.0,84,109.0,0.0,4.5,,5531212d0efef09aefb9094d0473f550-43,2700.0,250.0,5.0
Diall,542114 SKU187 1102090077,4000K 470lm 5.3W M,E14,R50,98.0,5.5,111.0,520.0,95,85.0,4116.0,85,112.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-44,4000.0,470.0,3.0
Diall,542119 SKU49 DFRNCL2GBB,4000K 250lm 3.6W M,E14,Candle,38.0,3.3,119.0,297.0,91,35.0,3924.0,83,235.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-45,4000.0,250.0,6.0
Diall,542118 SKU48 DFRNCL2EBB,2700K 250lm 3.6W M,E14,Candle,38.0,3.3,105.0,262.0,78,30.0,2724.0,82,235.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-46,2700.0,250.0,6.0
Diall,542124 SKU53 DFRNCL4EBB,2700K 470lm 5.5W M,E14,Candle,148.0,5.4,102.0,480.0,90,55.0,2742.0,81,239.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-47,2700.0,470.0,5.0
Diall,542123 SKU52 DFRNCL4GBB,4000K 470lm 5.5W M,E14,Candle,48.0,5.4,113.0,532.0,99,55.0,4012.0,84,234.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-48,4000.0,470.0,5.0
Diall,542122 SKU51 DFRNCL4EBB,2700K 470lm 5.5W M,E14,Candle,48.0,5.3,101.0,474.0,90,50.0,2705.0,81,237.0,0.0,4.5,60.0,5531212d0efef09aefb9094d0473f550-49,2700.0,470.0,5.0
Diall,542125 SKU54 DFRDCL4EBB,2700K 470lm 5.9W M D,E14,Candle,68.0,5.7,99.0,465.0,81,50.0,2720.0,81,234.0,76.0,1.0,60.0,4c34535bc558f9d62c764f4e64bdb8c8-0,2700.0,470.0,9.0
Diall,542057 SKU55 DFRNCL8EBA,2700K 806lm 8.2W M,E14,Candle,98.0,7.8,105.0,847.0,109,80.0,2719.0,81,258.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-1,2700.0,806.0,2.0
Diall,542073 SKU81 1102150628,4000K 250lm 3.3W M,E14,G45,48.0,3.3,119.0,297.0,89,35.0,4058.0,84,222.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-2,4000.0,250.0,3.0
Diall,542072 SKU80 1102150621,2700K 250lm 3.3W M,E14,G45,48.0,3.2,116.0,289.0,91,35.0,2770.0,81,227.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-3,2700.0,250.0,3.0
Diall,542079 SKU85 1102150645-3,2700K 470lm 5.6W M,E14,G45,148.0,5.4,108.0,506.0,95,55.0,2826.0,83,219.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-4,2700.0,470.0,6.0
Diall,542078 SKU84 1102150647,4000K 470lm 5.6W M,E14,G45,58.0,5.4,117.0,552.0,102,60.0,4007.0,84,216.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-5,4000.0,470.0,6.0
Diall,542077 SKU83 1102150645,2700K 470lm 5.6W M,E14,G45,48.0,5.5,111.0,523.0,96,55.0,2820.0,82,217.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-6,2700.0,470.0,6.0
Diall,542058 SKU87 1102150613,2700K 806lm 8.5W M,E14,G45,98.0,8.0,106.0,851.0,107,80.0,2724.0,81,193.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-7,2700.0,806.0,5.0
Diall,542121 SKU63 DFRNAL2EBB,2700K 250lm 3.6W M,E27,Candle,38.0,3.3,100.0,250.0,76,30.0,2675.0,82,234.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-8,2700.0,250.0,6.0
Diall,542127 SKU65 DFRDAL4EBB,2700K 470lm 5.9W M D,E27,Candle,68.0,5.8,106.0,497.0,86,55.0,2733.0,82,245.0,52.0,1.0,60.0,4c34535bc558f9d62c764f4e64bdb8c8-9,2700.0,470.0,9.0
Diall,542076 SKU96 1102150631,4000K 250lm 3.3W M,E27,G45,48.0,3.2,120.0,300.0,95,35.0,4056.0,83,218.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-10,4000.0,250.0,3.0
Diall,542075 SKU95 1102150622,2700K 250lm 3.3W M,E27,G45,48.0,3.1,111.0,277.0,89,35.0,2816.0,82,218.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-11,2700.0,250.0,3.0
Diall,542082 SKU98 1102150651,4000K 470lm 5.6W M,E27,G45,68.0,5.4,119.0,560.0,104,60.0,4091.0,83,219.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-12,4000.0,470.0,6.0
Diall,542083 SKU99 1102150674,2700K 470lm 6.3W M D,E27,G45,68.0,5.9,102.0,478.0,82,55.0,2796.0,82,259.0,60.0,1.0,60.0,4c34535bc558f9d62c764f4e64bdb8c8-13,2700.0,470.0,3.0
Diall,529276 SKU189 1102080021,2700K 250lm 3.5W M,E27,R63,194.0,3.4,105.0,262.0,78,40.0,2771.0,83,111.0,0.0,4.5,,4c34535bc558f9d62c764f4e64bdb8c8-14,2700.0,250.0,5.0
Diall,529278 SKU303 1102080023,2700K 390lm 5.5W M,E27,R63,182.0,5.2,100.0,390.0,74,60.0,2763.0,82,112.0,0.0,4.5,,4c34535bc558f9d62c764f4e64bdb8c8-15,2700.0,390.0,5.0
Diall,542116 SKU190 1102440020,2700K 806lm 9W M,E27,R63,148.0,9.1,111.0,893.0,98,95.0,2736.0,83,109.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-16,2700.0,806.0,9.0
Diall,541273 SKU370 63A60cQ15NW,4000K 806lm 9.5W M,E27,Globe,148.0,9.2,115.0,924.0,100,85.0,4033.0,84,217.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-17,4000.0,806.0,5.0
Diall,529215 SKU2 1102270616,4000K 470lm 5.8W M,E27,Bulb,68.0,5.7,121.0,567.0,100,60.0,3955.0,84,209.0,0.0,4.5,,4c34535bc558f9d62c764f4e64bdb8c8-18,4000.0,470.0,8.0
Diall,529214 SKU1 1102270614,2700K 470lm 5.8W M,E27,Bulb,68.0,5.8,108.0,509.0,88,55.0,2729.0,84,206.0,0.0,4.5,,4c34535bc558f9d62c764f4e64bdb8c8-19,2700.0,470.0,8.0
Diall,542065 SKU7 61A60aQ15NW,2700K 806lm 9.5W M,E27,Bulb,148.0,9.0,105.0,847.0,94,80.0,2789.0,82,249.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-20,2700.0,806.0,5.0
Diall,542064 SKU6 61A60eQ15NW,6500K 806lm 9.5W M,E27,Bulb,98.0,9.1,104.0,841.0,92,80.0,6603.0,85,250.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-21,6500.0,806.0,5.0
Diall,542063 SKU5 61A60cQ15NW,4000K 806lm 9.5W M,E27,Bulb,98.0,9.0,105.0,847.0,94,80.0,4143.0,82,245.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-22,4000.0,806.0,5.0
Diall,542062 SKU4 61A60aQ15NW,2700K 806lm 9.5W M,E27,Bulb,98.0,9.0,94.0,759.0,84,75.0,2748.0,81,241.0,0.0,4.4,60.0,4c34535bc558f9d62c764f4e64bdb8c8-23,2700.0,806.0,5.0
Diall,541266 SKU349 61A75aQ15NW,2700K 1060lm 11W M,E27,Bulb,198.0,10.4,104.0,1107.0,106,95.0,2696.0,81,216.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-24,2700.0,1060.0,11.0
Diall,542067 SKU9 61A75cQ15NW,4000K 1060lm 11W M,E27,Bulb,98.0,10.6,113.0,1200.0,113,100.0,4046.0,82,215.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-25,4000.0,1060.0,11.0
Diall,542068 SKU8 61A75aQ15NW,2700K 1060lm 11W M,E27,Bulb,98.0,10.4,110.0,1161.0,111,100.0,2719.0,81,210.0,0.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-26,2700.0,1060.0,11.0
Diall,542070 SKU12 61A100cQ15NW,4000K 1521lm 13.5W M,E27,Bulb,158.0,12.6,103.0,1567.0,124,135.0,3732.0,83,211.0,12.0,4.3,60.0,4c34535bc558f9d62c764f4e64bdb8c8-27,4000.0,1521.0,5.0
Diall,542071 SKU13 61A100aQ15DW,2700K 1521lm 15W M D,E27,Bulb,158.0,14.7,101.0,1541.0,105,135.0,2781.0,83,218.0,8.0,4.5,60.0,4c34535bc558f9d62c764f4e64bdb8c8-28,2700.0,1521.0,15.0
Jazzway,PLED ECO JCDR 5W GU5.3 3000K 400Lm,3000K 400lm 5W M,GU5.3,Spot,99.0,4.1,92.0,366.0,89,40.0,2987.0,73,105.0,0.0,3.4,24.0,4c34535bc558f9d62c764f4e64bdb8c8-29,3000.0,400.0,5.0
Jazzway,PLED-SP JCDR 7W 3000K GU5.3,3000K 520lm 7W M,GU5.3,Spot,119.0,5.5,80.0,416.0,75,45.0,3073.0,72,103.0,88.0,0.7,24.0,4c34535bc558f9d62c764f4e64bdb8c8-30,3000.0,520.0,7.0
Jazzway,PLED-ECO C37 5W E14 3000K,3000K 300lm 5W M,E14,Candle,99.0,4.2,104.0,312.0,74,35.0,3016.0,81,190.0,0.0,4.5,24.0,4c34535bc558f9d62c764f4e64bdb8c8-31,3000.0,300.0,5.0
Jazzway,PLED-SP C37 7W 3000K E14,3000K 520lm 7W M,E14,Candle,119.0,6.4,78.0,408.0,64,45.0,2841.0,82,164.0,0.0,4.0,24.0,4c34535bc558f9d62c764f4e64bdb8c8-32,3000.0,520.0,7.0
Jazzway,PLED-ECO G45 5W 3000K E14,3000K 300lm 5W M,E14,G45,99.0,4.1,73.0,219.0,54,25.0,2971.0,83,168.0,66.0,0.4,24.0,4c34535bc558f9d62c764f4e64bdb8c8-33,3000.0,300.0,5.0
Jazzway,PLED-SP G45 7W 3000K E14 2016,3000K 530lm 7W M,E14,G45,119.0,5.9,92.0,487.0,82,55.0,2994.0,81,202.0,0.0,4.4,24.0,4c34535bc558f9d62c764f4e64bdb8c8-34,3000.0,530.0,7.0
Jazzway,PLED-SP G45 7W 3000K E14 2017,3000K 520lm 7W M,E14,G45,119.0,6.4,80.0,418.0,66,45.0,2958.0,82,162.0,0.0,4.2,24.0,4c34535bc558f9d62c764f4e64bdb8c8-35,3000.0,520.0,7.0
Jazzway,PLED-ECO G45 5W 3000K E27,3000K 300lm 5W M,E27,G45,99.0,3.7,98.0,293.0,79,35.0,3027.0,83,193.0,32.0,3.0,24.0,4c34535bc558f9d62c764f4e64bdb8c8-36,3000.0,300.0,5.0
Jazzway,PLED-SP G45 7W 3000K E27,3000K 520lm 7W M,E27,G45,119.0,6.1,81.0,421.0,69,50.0,3017.0,81,177.0,0.0,4.2,24.0,4c34535bc558f9d62c764f4e64bdb8c8-37,3000.0,520.0,7.0
Jazzway,PLED-ECO-A60 7Вт 3000K E27,3000K 580lm 7W M,E27,Bulb,119.0,6.8,106.0,614.0,91,65.0,2958.0,73,217.0,0.0,3.5,24.0,4c34535bc558f9d62c764f4e64bdb8c8-38,3000.0,580.0,7.0
Jazzway,PLED-SE-A60 11w E27 3000K,3000K 840lm 11W M,E27,Bulb,149.0,8.3,83.0,695.0,84,70.0,3034.0,82,161.0,0.0,4.2,24.0,4c34535bc558f9d62c764f4e64bdb8c8-39,3000.0,840.0,11.0
Jazzway,PLED-ECO-A60 11Вт 3000K E27,3000K 880lm 11W M,E27,Bulb,149.0,7.6,64.0,559.0,74,60.0,3015.0,81,191.0,3.0,3.9,24.0,4c34535bc558f9d62c764f4e64bdb8c8-40,3000.0,880.0,11.0
Фотон,LED B35 6W E14 3000K,3000K 530lm 6W M,E14,Candle,149.0,5.0,90.0,479.0,95,55.0,3054.0,71,199.0,0.0,3.4,36.0,4c34535bc558f9d62c764f4e64bdb8c8-41,3000.0,530.0,6.0
Фотон,LED P45 6W E14 3000K,3000K 530lm 6W M,E14,G45,155.0,5.4,87.0,463.0,86,50.0,3002.0,74,190.0,1.0,3.3,36.0,4c34535bc558f9d62c764f4e64bdb8c8-42,3000.0,530.0,6.0
Фотон,LED A60 8W E27 3000K,3000K 630lm 8W M,E27,Bulb,186.0,7.2,97.0,614.0,85,65.0,2994.0,74,184.0,0.0,3.5,36.0,4c34535bc558f9d62c764f4e64bdb8c8-43,3000.0,630.0,8.0
Фотон,LED A60 10W E27 3000K,3000K 840lm 10W M,E27,Bulb,197.0,9.3,86.0,720.0,78,70.0,3141.0,73,187.0,0.0,3.3,36.0,4c34535bc558f9d62c764f4e64bdb8c8-44,3000.0,840.0,10.0
Фотон,LED A60 12W E27 4000K,4000K 1080lm 12W M,E27,Bulb,259.0,10.2,90.0,972.0,95,85.0,3977.0,74,170.0,0.0,3.4,36.0,4c34535bc558f9d62c764f4e64bdb8c8-45,4000.0,1080.0,12.0
Фотон,LED A60 12W E27 3000K,3000K 1050lm 12W M,E27,Bulb,269.0,10.6,90.0,944.0,89,85.0,3020.0,74,166.0,0.0,3.3,36.0,4c34535bc558f9d62c764f4e64bdb8c8-46,3000.0,1050.0,12.0
Эра,LED smd A60 8W-827-E27,2700K 700lm 8W M,E27,Bulb,154.0,7.6,92.0,642.0,84,65.0,2995.0,82,192.0,0.0,4.4,24.0,4c34535bc558f9d62c764f4e64bdb8c8-47,2700.0,700.0,8.0
Эра,LED smd A60-13W-840-E27,4000K 1040lm 13W M,E27,Bulb,184.0,10.3,92.0,960.0,93,85.0,3953.0,82,167.0,1.0,4.4,24.0,4c34535bc558f9d62c764f4e64bdb8c8-48,4000.0,1040.0,13.0
Эра,LED A60-15W-840-E27,4000K 1200lm 15W M,E27,Bulb,194.0,11.8,86.0,1037.0,88,90.0,4067.0,83,189.0,0.0,4.3,24.0,4c34535bc558f9d62c764f4e64bdb8c8-49,4000.0,1200.0,15.0
Эра,LED smd A60-15W-827-E27,2700K 1450lm 15W M,E27,Bulb,194.0,14.1,97.0,1400.0,99,120.0,2899.0,81,156.0,0.0,4.5,24.0,3dacc3536537118591e047b8c7a38968-0,2700.0,1450.0,15.0
Старт,LEDJCDRGU5.3_6W27,2700K 500lm 6W M,GU5.3,Spot,155.0,6.5,87.0,435.0,67,50.0,3010.0,81,108.0,0.0,4.3,12.0,3dacc3536537118591e047b8c7a38968-1,2700.0,500.0,6.0
Старт,LEDR50E14_5W30,2700K 450lm 5W M,E14,R50,124.0,4.9,91.0,410.0,83,65.0,3013.0,81,123.0,0.0,4.4,12.0,3dacc3536537118591e047b8c7a38968-2,2700.0,450.0,5.0
Старт,LED FlameE14 7W27,2700K 590lm 7W M,E14,Candle,155.0,5.3,66.0,390.0,73,45.0,3037.0,84,192.0,0.0,3.9,12.0,3dacc3536537118591e047b8c7a38968-3,2700.0,590.0,7.0
Старт,LEDSphereE14 7W27,2700K 590lm 7W M,E14,G45,155.0,6.3,73.0,431.0,68,50.0,3077.0,82,182.0,0.0,3.9,12.0,3dacc3536537118591e047b8c7a38968-4,2700.0,590.0,7.0
Старт,LEDGLSE27 16W42,4000K 1350lm 16W M,E27,Bulb,209.0,13.6,98.0,1323.0,98,115.0,4048.0,82,197.0,0.0,4.5,24.0,3dacc3536537118591e047b8c7a38968-5,4000.0,1350.0,16.0
Окей,OKZCS12005-e443,4000K 470lm 5W M,E14,Candle,124.0,5.0,102.0,481.0,97,55.0,3977.0,83,186.0,53.0,1.0,24.0,3dacc3536537118591e047b8c7a38968-6,4000.0,470.0,5.0
Окей,OKZCS12005-e243,3000K 470lm 5W M,E14,Candle,124.0,4.9,94.0,440.0,90,50.0,2945.0,83,182.0,56.0,0.9,24.0,3dacc3536537118591e047b8c7a38968-7,3000.0,470.0,5.0
Окей,OKQPL34005-e445,4000K 470lm 5W M,E27,G45,134.0,5.1,103.0,482.0,95,55.0,3973.0,83,189.0,52.0,1.0,24.0,3dacc3536537118591e047b8c7a38968-8,4000.0,470.0,5.0
Окей,OKQPL34005-e245,3000K 470lm 5W M,E27,G45,134.0,5.1,96.0,450.0,88,50.0,2974.0,82,189.0,56.0,1.0,24.0,3dacc3536537118591e047b8c7a38968-9,3000.0,470.0,5.0
Окей,OKQPL32008-e445,4000K 800lm 8W M,E27,Bulb,159.0,8.4,94.0,750.0,90,75.0,4149.0,83,191.0,1.0,4.4,24.0,3dacc3536537118591e047b8c7a38968-10,4000.0,800.0,8.0
Окей,OKQPL32008-e245,3000K 800lm 8W M,E27,Bulb,159.0,9.1,92.0,736.0,81,70.0,2972.0,80,189.0,0.0,4.4,24.0,3dacc3536537118591e047b8c7a38968-11,3000.0,800.0,8.0
Окей,OKQPL23010-e445,4000K 1000lm 10W M,E27,Bulb,189.0,11.2,113.0,1126.0,101,95.0,4101.0,82,189.0,1.0,4.5,24.0,3dacc3536537118591e047b8c7a38968-12,4000.0,1000.0,10.0
Окей,OKQPL23010-e245,3000K 1000lm 10W M,E27,Bulb,189.0,11.3,104.0,1036.0,91,90.0,2967.0,82,188.0,1.0,4.5,24.0,3dacc3536537118591e047b8c7a38968-13,3000.0,1000.0,10.0
Окей,OKQPL23013-e445,4000K 1300lm 13W M,E27,Bulb,229.0,13.1,97.0,1267.0,97,110.0,4192.0,83,189.0,1.0,4.5,24.0,3dacc3536537118591e047b8c7a38968-14,4000.0,1300.0,13.0
Окей,OKQPL23013-e245,3000K 1300lm 13W M,E27,Bulb,229.0,12.6,89.0,1160.0,92,100.0,3006.0,82,194.0,1.0,4.3,24.0,3dacc3536537118591e047b8c7a38968-15,3000.0,1300.0,13.0
CS,A60-8W-4000K-700LM-E27-KC,4000K 700lm 8W M,E27,Bulb,57.0,7.5,99.0,690.0,92,70.0,4019.0,83,201.0,67.0,1.0,12.0,3dacc3536537118591e047b8c7a38968-16,4000.0,700.0,8.0
